# Urhobo Tone-Marked Reference Lexicon (v1.0)
# Canonical Africanist Tone System:
#   High (H): acute accent (´) -> e.g. á, é, ẹ́, í, ó, ọ́, ú
#   Low (L): grave accent (`) -> e.g. à, è, ẹ̀, ì, ò, ọ̀, ù
#   Rising (LH): caron (ˇ) -> e.g. ǎ, ǐ, ǒ
#   Falling (HL): circumflex (ˆ) -> e.g. â, ô
#   Mid / Neutral (M): unmarked vowel -> e.g. a, e, ẹ, i, o, ọ, u
# Orthographic vowels: a, e, ẹ (U+1EB9), i, o, ọ (U+1ECD), u
# Columns: plain_form	canonical_tone_form	gloss_en	pos	source_ids	agreement	needs_review	reviewed
plain_form	canonical_tone_form	gloss_en	pos	source_ids	agreement	needs_review	reviewed
dede	Dẽdè	Welcome / Welcome   him/her.	n.	okrokoto_2020	False	True	False
dedede	Dedẽde	Without  fear ; Without  discrimination.	n.	okrokoto_2020	False	True	False
dedevwo	dédévwo	nevertheless	conj.	ukere_1986	False	True	False
di	di	block	v.t	ukere_1986	False	True	False
dia	dia	menstruate	v.i	ukere_1986	False	True	False
didiemu  ?	Didiemu  ?	What  is  it  ?	n.	okrokoto_2020	False	True	False
die	dié	what	int.	ukere_1986	False	True	False
die ?	Die ?	What ?	n.	okrokoto_2020	False	True	False
die kọye wo ruru na?	Die kọ́ye wo rúru na?	What is this that you have done? [Curriculum: phrase_corpus]	phr.	curriculum_seed	False	False	True
die wo guọnọre?	Die wo guọ́nọre?	What do you seek? [Curriculum: phrase_corpus]	phr.	curriculum_seed	False	False	True
die wo rori vwo ru emu nana?	Die wo róri vwo ru emú nana?	What did you think to do this thing? [Curriculum: phrase_corpus]	phr.	curriculum_seed	False	False	True
dierhare	Dierhare	Warm  up  around  fire.	n.	okrokoto_2020	False	True	False
diguẹ	Diguẹ	Greet  with  knees  down  or  bent .	n.	okrokoto_2020	False	True	False
diguẹ	diguẹ	request one to say	v.t	ukere_1986	False	True	False
dino	dino	nearly	adv.	ukere_1986	False	True	False
divwi	Divwi	Sink ; Dive ;(divwi  ame = dive  into  water ).	n.	okrokoto_2020	False	True	False
dj	DJ	Digraph DJ / sound /dʒ/ [Curriculum: alphabet]	phr.	curriculum_seed	False	False	True
dja	Dja	Spicy  ;  Pepper-like  taste  ;	n.	okrokoto_2020	False	True	False
djadja	Djadja	Very hot and spicy  ; Very	n.	okrokoto_2020	False	True	False
djadja	djádjá	peppery	a.	ukere_1986	False	True	False
djavwe	djávwe	hide	v.t	ukere_1986	False	True	False
dje	dje	spray (somebody with medicine by mouth)	v.t	ukere_1986	False	True	False
dje	djé	show/explain	v.t	ukere_1986	False	True	False
djidji	djídjí	foolishly	adv.	ukere_1986	False	True	False
djidji1	djídjí1	foolish	a.	ukere_1986	False	True	False
djoma	djoma	introduce (oneself to)	v.i	ukere_1986	False	True	False
djonẹ	Djonẹ	Run  a  race	n.	okrokoto_2020	False	True	False
dju	dju	fan	v.t	ukere_1986	False	True	False
djẹ	djẹ	run / Run	v.i	grammar_basic_course,okrokoto_2020,ukere_1986	True	False	True
djẹ	djẹ	germinate	v.i	ukere_1986	False	True	False
djẹ	djẹ́	drive away (animate objects)	v.t	ukere_1986	False	True	False
do	dóo	thank you / greetings / well done [Curriculum: greeting]	phr.	curriculum_seed,okrokoto_2020,ukere_1986	True	False	True
do2	dó2	throw	v.t	ukere_1986	False	True	False
doghodogho	doghodogho	slack	a.	ukere_1986	False	True	False
dọn	dnɔ̃̀	to grow lean	n.	ucla_phonetics	False	True	False
du	du	mate	v.t	ukere_1986	False	True	False
duvwu	duvwu	pound	v.t	ukere_1986	False	True	False
dẹ	Dẹ	Buy	n.	okrokoto_2020	False	True	False
dẹdẹ	Dẹ́dẹ́	Gently  (also  Dẹ́ẹ́dẹ́).	n.	okrokoto_2020	False	True	False
dẹdẹ	dẹ́dẹ́	careful	a.	ukere_1986	False	True	False
dọdọn	dọdọn	lean/thin	a.	ukere_1986	False	True	False
d’udi	D’udi	Drink  liquor  (  da    udi  ).	n.	okrokoto_2020	False	True	False
e	E	Letter E (close-mid) / sound /e/ [Curriculum: alphabet]	phr.	curriculum_seed	False	False	True
e gbe jẹn orẹmrẹ dia.	E gbe jẹn orẹ́mrẹ dia.	Let there be light. [Curriculum: phrase_corpus]	phr.	curriculum_seed	False	False	True
e se aye	é sé ayẽ	they are called	phr.	ucla_phonetics	False	True	False
e se we	e sé wé	you (sg.) are called	phr.	ucla_phonetics	False	True	False
ebo	ebó	act of crowing	n.	ukere_1986	False	True	False
ebo	ébo	woven native bag made of raffia palm / Local woven package bag	n.	okrokoto_2020,ukere_1986	False	True	False
ebri	ébri	darkness / Darkness	n.	okrokoto_2020,ukere_1986	False	True	False
ebruba	Ebruba	Blessing	n.	okrokoto_2020	False	True	False
ebun	bnũ̀	increase	n.	ucla_phonetics	False	True	False
ebẹn	ebẹ́n	sharp grass	n.	ukere_1986	False	True	False
ebọ	ebọ́	thatch/roof	n.	ukere_1986	False	True	False
eb	Eb	House  roofing  with   attached  leaves	n.	okrokoto_2020	False	True	False
eca	écá	coming	n.	ucla_phonetics_1960	False	True	False
echa	echa	bad omen	n.	ukere_1986	False	True	False
echo	echó	stealing	n.	ukere_1986	False	True	False
echon	cnɔ̃̀	to defend	n.	ucla_phonetics	False	True	False
echẹ	échẹ	door	n.	ukere_1986	False	True	False
echẹro	echẹ́ro	forgetfulness	n.	ukere_1986	False	True	False
edede	edede	reception/welcome	n.	ukere_1986	False	True	False
edi	Edi	Palm  tree  fruit	n.	okrokoto_2020	False	True	False
ediri	ediri	patience	n.	ukere_1986	False	True	False
edja	Edja	Helminths ; Parasitic  worms	n.	okrokoto_2020	False	True	False
edjakekete	edjákekete	spider sp.	n.	ukere_1986	False	True	False
edje	Edje	Mates  ;  Equals	n.	okrokoto_2020	False	True	False
edje	edje	peer	n.	ukere_1986	False	True	False
edje	édjé	explanation/description	n.	ukere_1986	False	True	False
edjenekpo	edjenékpo	leopard, ‘tiger’	n.	ukere_1986	False	True	False
edjere	edjere	crocodile / Crocodile	n.	okrokoto_2020,ukere_1986	True	False	True
edo	edo	noise	n.	ukere_1986	False	True	False
edovi	edovi	door frame	n.	ukere_1986	False	True	False
eduvwo	dũ̀ʋ̃ũ̀	to pound	n.	ucla_phonetics	False	True	False
efa	éfã̀	others	n.	ucla_phonetics_1960	False	True	False
efan	éfã̀	others	n.	ucla_phonetics	False	True	False
efe	Efe	Riches	n.	okrokoto_2020	False	True	False
efe	efe	wealth	n.	ukere_1986	False	True	False
efenudu	efenudu	wrapper	n.	ukere_1986	False	True	False
eferifẹn	eferifẹn	bird sp.	n.	ukere_1986	False	True	False
efi	efi	rope used by palm collector in climbing the palm tree / Palm  tree  climbing  rope / rope for climbing palms	n.	okrokoto_2020,ucla_phonetics,ukere_1986	True	False	True
efi	éfi	fenced hidden place where masquerades and the like are dressed	n.	ukere_1986	False	True	False
efia	Efia	Lie	n.	okrokoto_2020	False	True	False
egaga	egaga	hob	n.	ukere_1986	False	True	False
eganase	eganase	glass for drinking wine	n.	ukere_1986	False	True	False
egba	égba	jaw	n.	ukere_1986	False	True	False
egbede	egbedé	injection	n.	ukere_1986	False	True	False
egbede1	egbedé1	needle	n.	ukere_1986	False	True	False
egbedi	egbedi	barrel once used for storing commercial oil for export	n.	ukere_1986	False	True	False
egbemuo	egbémuó	preparation	n.	ukere_1986	False	True	False
egbesasa	égbésásá	charm for glorious dance	n.	ukere_1986	False	True	False
egbo	egbo	ram	n.	ukere_1986	False	True	False
egbo	égbó	forest jungle	n.	ukere_1986	False	True	False
egbri	egbrí	Bahama grass	n.	ukere_1986	False	True	False
egbru	egbru	wrapper worn by men	n.	ukere_1986	False	True	False
egbn	Egbn	Bullets	n.	okrokoto_2020	False	True	False
egede	égede	bowel	n.	ukere_1986	False	True	False
egedege	Egedege	Multiple  floor  building	n.	okrokoto_2020	False	True	False
egenege	égenége	storey building	n.	ukere_1986	False	True	False
egerẹ	égérẹ́	vomit	n.	ukere_1986	False	True	False
eghanran	eghanran	west	n.	ukere_1986	False	True	False
eghene	éghene	young man	n.	ukere_1986	False	True	False
eghre	éghre	enmity	n.	ukere_1986	False	True	False
eghrobọ	éghróbọ	elbow	n.	ukere_1986	False	True	False
eghrowọ	éghrówọ	ankle	n.	ukere_1986	False	True	False
eghrugbo	éghrúgbo	knee	n.	ukere_1986	False	True	False
eghwa	Eghwa	Load	n.	okrokoto_2020	False	True	False
eghwo	éghwo	funnel	n.	ukere_1986	False	True	False
eghworo	eghwóro	massage	n.	ukere_1986	False	True	False
eghwro	eghwro	hoe	n.	ukere_1986	False	True	False
eghwrẹ	eghwrẹ́	July	n.	ukere_1986	False	True	False
eghwughwẹ	éghwughwẹ	chameleon / Chameleon	n.	okrokoto_2020,ukere_1986	False	True	False
eghwọghwọ	eghwọghwọ	clothes’ moth	n.	ukere_1986	False	True	False
egodi	égodi	kite	n.	ukere_1986	False	True	False
egodo	égodo	compound	n.	ukere_1986	False	True	False
egu	egú	pounded yam	n.	ukere_1986	False	True	False
egẹnẹ	Egẹnẹ	Bullets	n.	okrokoto_2020	False	True	False
eha	éxà	game, play / Play / dance, game	n.	okrokoto_2020,ucla_phonetics,ukere_1986	False	True	False
eha1	éha1	dance	n.	ukere_1986	False	True	False
ehapho	éhapho	white sand	n.	ukere_1986	False	True	False
eheri	Eheri	Fashion	n.	okrokoto_2020	False	True	False
eho	eho	fine / Fine ; Consequence  of a guilty  verdict.	n.	okrokoto_2020,ukere_1986	True	False	True
ehoho	éhóhó	hidden place	n.	ukere_1986	False	True	False
ehuhu	Ehuhu	Armadillo   ; Pangolin	n.	okrokoto_2020	False	True	False
ehuhu	ehuhu	bat	n.	ukere_1986	False	True	False
ehun	éhún	waist	n.	ukere_1986	False	True	False
ehwa	èʍá	bed	n.	ucla_phonetics	False	True	False
ehware	ehware	(coitus) sexual intercourse	n.	ukere_1986	False	True	False
ehwe	éhwé	punishment, beating	n.	ukere_1986	False	True	False
ehwẹ	ehwẹ	laughter	n.	ukere_1986	False	True	False
ehwẹjẹ	ehwẹ́jẹ́	joke, jest	n.	ukere_1986	False	True	False
ehwọrhọ	éhwọrhọ	swamp	n.	ukere_1986	False	True	False
ejiro	éjíro	praise	n.	ukere_1986	False	True	False
ejọrọ	Ejọ̃rọ	Metal  chain	n.	okrokoto_2020	False	True	False
eka	Eka	Curse	n.	okrokoto_2020	False	True	False
ekan	ékán	abuse	n.	ukere_1986	False	True	False
ekanaka	Ekanaka	Breakable  Plate	n.	okrokoto_2020	False	True	False
eki	èkì	market / Market	n.	okrokoto_2020,ucla_phonetics,ukere_1986	False	True	False
ekian	ékian	raffia palm	n.	ukere_1986	False	True	False
ekidia	ékídia	sitting	n.	ukere_1986	False	True	False
eko	ekó	sewing	n.	ukere_1986	False	True	False
ekogho	ekogho	area / Area ; Neighborhood	n.	okrokoto_2020,ukere_1986	True	False	True
ekpahe	ekpahe	cold	n.	ukere_1986	False	True	False
ekpe	ékpé	sand	n.	ukere_1986	False	True	False
ekpehruyovwi	ékpéhruyovwi	skull	n.	ukere_1986	False	True	False
ekperẹ	ékpérẹ́	shout/exclamation	n.	ukere_1986	False	True	False
ekpeti	ékpeti	box / Box	n.	okrokoto_2020,ukere_1986	False	True	False
ekpo	ékpo	bag/pocket	n.	ukere_1986	False	True	False
ekpoghowo	ékpóghówo	thigh	n.	ukere_1986	False	True	False
ekpono	ekpono	act of dragging	n.	ukere_1986	False	True	False
ekpu	Ekpu	Pocket	n.	okrokoto_2020	False	True	False
ekpu	ékpù	bag	n.	ucla_phonetics	False	True	False
ekpẹ	Ekpẹ	Soil  ;  Sand	n.	okrokoto_2020	False	True	False
ekrirhe	Ekrirhe	Bundle  of   firewood	n.	okrokoto_2020	False	True	False
ekrirhekrẹbe	Ekrirhekrẹbe	Silk  Worm	n.	okrokoto_2020	False	True	False
ekrirhekrẹbe	ekrirhékrẹbe	insect that builds a shelter of small pieces of wood round itself	n.	ukere_1986	False	True	False
ekru	ekru	bundle / Bundle	n.	okrokoto_2020,ukere_1986	True	False	True
ekru	ékru	family / Family	n.	okrokoto_2020,ukere_1986	True	False	True
eku	Eku	Oppression  ; Subjection (through false  allegations)	n.	okrokoto_2020	False	True	False
ekuakua	ekuakua	property	n.	ukere_1986	False	True	False
ekugbe	ékúgbé	togetherness	n.	ukere_1986	False	True	False
ekọ	ekọ́	ayo, warri, game with 12 holes played with 4 counters each in a hole	n.	ukere_1986	False	True	False
ema	ema	dance done mainly by elderly people with the upper part of the body	n.	ukere_1986	False	True	False
emamọ	Emamọ	A  good   one	n.	okrokoto_2020	False	True	False
emamọ	Émámọ	Fruit	n.	okrokoto_2020	False	True	False
emare	emare	ground yam or plantain used for sacrifice	n.	ukere_1986	False	True	False
eme	emé	twine	n.	ukere_1986	False	True	False
emeghene	éméghene	youth	n.	ukere_1986	False	True	False
ememerha	ememerha	gently	adv.	ukere_1986	False	True	False
emeraravwe	Emeraravwe	Ant	n.	okrokoto_2020	False	True	False
emeravwe	éméravwe	moon / Moon ;  Month	n.	okrokoto_2020,ukere_1986	False	True	False
emeravwe	éméravwe	month	n.	ukere_1986	False	True	False
emu	emú	food / thing [Curriculum: object]	n.	curriculum_seed,okrokoto_2020,ukere_1986	True	False	True
emudia	émúdia	standing	n.	ukere_1986	False	True	False
emudiaga	émúdiágá	solidarity	n.	ukere_1986	False	True	False
emuore	emuore	foodstuff	n.	ukere_1986	False	True	False
enakpukpu	enákpukpu	motor-cycle	n.	ukere_1986	False	True	False
enanadja	Enanadja	Pineaple	n.	okrokoto_2020	False	True	False
enanadja	enanadja	pineapple	n.	ukere_1986	False	True	False
eni	Ení	Protective  bunch  of  clothes	n.	okrokoto_2020	False	True	False
eni	ení	head-pad / Head pad / head pad	n.	grammar_basic_course,ucla_phonetics,ukere_1986	False	True	False
eni	ení	elephant / Elephant	n.	grammar_basic_course,okrokoto_2020,ukere_1986	False	True	False
eniame	eniáme	hippopotamus	n.	ukere_1986	False	True	False
enivwọvo	énivwọvo	charm for the exclusive attention of one's husband or lover	n.	ukere_1986	False	True	False
eno	enó	act of quitting	n.	ukere_1986	False	True	False
eno	énó	brightness	n.	ukere_1986	False	True	False
enu	énu	up/top / Up	prep.	okrokoto_2020,ukere_1986	False	True	False
enuebro	enuebro	act of grumbling	n.	ukere_1986	False	True	False
enuera	énuerá	ascension	n.	ukere_1986	False	True	False
enya	enya	spittle	n.	ukere_1986	False	True	False
epha	epha	oracle, divination / Oracle	n.	okrokoto_2020,ukere_1986	True	False	True
epharo	Epharo	Face	n.	okrokoto_2020	False	True	False
ephẹ	Ephẹ	Urine	n.	okrokoto_2020	False	True	False
ephẹn	ephẹn	urine	n.	ukere_1986	False	True	False
ephẹphẹ	ephẹphẹ	ringworm	n.	ukere_1986	False	True	False
ephẹrẹ	éphẹ́rẹ	language / Urhobo name for the I jọ people and their language / Language	n.	okrokoto_2020,ukere_1986	False	True	False
epini	epini	half kobo (½k) [No longer in use]	n.	ukere_1986	False	True	False
erakive	erákive	native blade	n.	ukere_1986	False	True	False
erako	eráko	dog	n.	ukere_1986	False	True	False
eran	erán	crushed palm kernel fibre for making fire	n.	ukere_1986	False	True	False
eranvwe	eránvwe	animal / meat [Curriculum: object]	n.	curriculum_seed	False	False	True
eravwe	eravwe	animal, meat / Animal	n.	okrokoto_2020,ukere_1986	True	False	True
ere	eré	kind of mat	n.	ukere_1986	False	True	False
erere	Erere	Profit	n.	okrokoto_2020	False	True	False
erere	erere	gain	n.	ukere_1986	False	True	False
erha	ẹ́rha	three (3) [Curriculum: number]	n.	curriculum_seed,grammar_basic_course,okrokoto_2020,ukere_1986	True	False	True
erhare	erhare	fire / Fire	n.	okrokoto_2020,ukere_1986	True	False	True
erhare	erhare	hell	n.	ukere_1986	False	True	False
erhe	érhe	kind of spice	n.	ukere_1986	False	True	False
erhe	érhe	yawn	n.	ukere_1986	False	True	False
erherin	erherin	ceiling	n.	ukere_1986	False	True	False
erhi	erhí	spirit / soul [Curriculum: object]	n.	curriculum_seed,okrokoto_2020,ukere_1986	True	False	True
erhia	érhia	tale-bearing	n.	ukere_1986	False	True	False
erhie	erhié	alligator pepper / Grains  of  paradise ; Alligator   pepper	n.	okrokoto_2020,ukere_1986	False	True	False
erhirhi	erhirhi	ant	n.	ukere_1986	False	True	False
erhivwi	erhívwi	millipede / Millipede	n.	okrokoto_2020,ukere_1986	False	True	False
erhu	erhu	hat / Hat	n.	okrokoto_2020,ukere_1986	True	False	True
erhun	erhún	barn	n.	ukere_1986	False	True	False
erhurhu	erhurhu	refuse dump / Garbage  dump	n.	okrokoto_2020,ukere_1986	True	False	True
erhuru	Erhuru	Shore  ;  Beach  ; River’s  edge	n.	okrokoto_2020	False	True	False
erhuru	erhuru	port	n.	ukere_1986	False	True	False
erhuvwu	érhuvwu	beauty / Beauty	n.	okrokoto_2020,ukere_1986	False	True	False
erhuẹ	erhuẹ́	cow / Cow	n.	okrokoto_2020,ukere_1986	False	True	False
erhọ	Erhọ	Ear	n.	okrokoto_2020	False	True	False
eri	eri	fish / Fish	n.	okrokoto_2020,ukere_1986	True	False	True
eriariẹ	ériáriẹ	knowledge	n.	ukere_1986	False	True	False
eriavọ	eriávọ	over-feeding	n.	ukere_1986	False	True	False
erivwi	erivwi	land of the dead	n.	ukere_1986	False	True	False
ero	ero	backbiting	n.	ukere_1986	False	True	False
erurẹ	érurẹ	dove	n.	ukere_1986	False	True	False
esabọ	esábọ	bail	n.	ukere_1986	False	True	False
esakpa	ésákpa	ant sp.	n.	ukere_1986	False	True	False
esakpogodi	esákpógodi	great-great-grandchild	n.	ukere_1986	False	True	False
esan	esán	six (6) [Curriculum: number]	n.	curriculum_seed,ukere_1986	True	False	True
ese	esé	reading, calling	n.	ukere_1986	False	True	False
esegbuyota	esegbúyóta	belief, faith	n.	ukere_1986	False	True	False
esha	esha	grey hair / Grey  hair	n.	okrokoto_2020,ukere_1986	True	False	True
eshe	Eshe	;  Fall	n.	okrokoto_2020	False	True	False
eshe	eshé	failure	n.	ukere_1986	False	True	False
eshe	éshé	act of falling	n.	ukere_1986	False	True	False
eshu	eshu	devil / Devil	n.	okrokoto_2020,ukere_1986	True	False	True
eshẹ	Eshẹ	Rash  ;  skin complaint	n.	okrokoto_2020	False	True	False
eshẹ	eshẹ	rashes, crawcraw	n.	ukere_1986	False	True	False
esi	esi	pig / Pig	n.	grammar_basic_course,okrokoto_2020,ukere_1986	True	False	True
esia	Esia	Fable	n.	okrokoto_2020	False	True	False
esiaye	esiáye	sow	n.	ukere_1986	False	True	False
esio	esió	writing	n.	ukere_1986	False	True	False
esiono	esiónó	reduction	n.	ukere_1986	False	True	False
esiraghwa	esirághwá	bush pig	n.	ukere_1986	False	True	False
esiri	esiri	base	n.	ukere_1986	False	True	False
esiso	esiso	sack	n.	ukere_1986	False	True	False
esiso	esiso	two hundred Naira (N 200)	n.	ukere_1986	False	True	False
esivwo	esivwo	treatment	n.	ukere_1986	False	True	False
esivwo	esivwo	act of struggling for, contesting	n.	ukere_1986	False	True	False
esivworhọ	esívwórhọ	redemption	n.	ukere_1986	False	True	False
esẹ	Ésẹ́	Scale    (e.g.  fish  scale )	n.	okrokoto_2020	False	True	False
eta	ètá	ward	n.	ucla_phonetics	False	True	False
ete	ete	ward	n.	ukere_1986	False	True	False
eti	éti	plant used locally for making trays and other things	n.	ukere_1986	False	True	False
etinẹ	etinẹ	here	adv.	ukere_1986	False	True	False
etiyi	etíyi	there	adv.	ukere_1986	False	True	False
eto	Eto	Pumpkin	n.	okrokoto_2020	False	True	False
eto	éto	watermelon	n.	ukere_1986	False	True	False
etu	etu	heap	n.	ukere_1986	False	True	False
eva	èvã̀	monitor lizard	n.	ucla_phonetics_1960	False	True	False
evan	èvã̀	monitor lizard	n.	ucla_phonetics	False	True	False
eve	evé	bargain	n.	ukere_1986	False	True	False
evie	evie	breast	n.	ukere_1986	False	True	False
evo	evo	some	a.	ukere_1986	False	True	False
evrẹ	evrẹ́	rising	n.	ukere_1986	False	True	False
evrẹnushi	evrẹ́núshi	resurrection	n.	ukere_1986	False	True	False
evu	Evu	Stomach  ;   Belly	n.	okrokoto_2020	False	True	False
evuetue	evuétué	diarrhoea/dysentery	n.	ukere_1986	False	True	False
evughe	evúghe	recognition	n.	ukere_1986	False	True	False
evun	evun	pregnancy	n.	ukere_1986	False	True	False
evun	evun	in (side)	prep.	ukere_1986	False	True	False
evun	évun	shop/store	n.	ukere_1986	False	True	False
evun1	evun1	stomach, belly	n.	ukere_1986	False	True	False
evuo	evuó	act of reaping, harvesting	n.	ukere_1986	False	True	False
evurigho	évurígho	bank	n.	ukere_1986	False	True	False
evuvwo	evúvwó	roasting	n.	ukere_1986	False	True	False
evuẹkparọ	evuẹ́kpárọ	abortion	n.	ukere_1986	False	True	False
evwerhẹ	évwérhẹ	dream	n.	ukere_1986	False	True	False
evwiẹ	évwiẹ	birth	n.	ukere_1986	False	True	False
evwoghovwo	evwóghóvwo	forgiveness	n.	ukere_1986	False	True	False
evwomuẹ	evwómuẹ	coronation	n.	ukere_1986	False	True	False
evwre	evwré	somersault	n.	ukere_1986	False	True	False
evwri	evwri	palm oil, mineral oil	n.	ukere_1986	False	True	False
evwru	evwrú	dew	n.	ukere_1986	False	True	False
evwu	evwu	bat-like animal	n.	ukere_1986	False	True	False
ewan	éwán	bush clearing	n.	ukere_1986	False	True	False
ewavwe	ewavwe	palm branch with leaves on	n.	ukere_1986	False	True	False
ewe	éwé	ponds	n.	ucla_phonetics,ucla_phonetics_1960	True	False	True
ewene	ewéne	change, transfer	n.	ukere_1986	False	True	False
eweri	ewéri	monkey	n.	ukere_1986	False	True	False
ewewu	éwewu	expresses happiness	excl.	ukere_1986	False	True	False
ewun	éwun	shirt	n.	ukere_1986	False	True	False
ewunrawọ	éwunráwọ	trousers	n.	ukere_1986	False	True	False
eya	eyá	bet	n.	ukere_1986	False	True	False
eyareya	éyareya	guinea grass	n.	ukere_1986	False	True	False
ezekẹ	ezekẹ	dedication	n.	ukere_1986	False	True	False
eɲa	eɲa	saliva	n.	ucla_phonetics_1960	False	True	False
eʃa	èʃà	grey hair	n.	ucla_phonetics_1960	False	True	False
eʋa	eʋá	fortune-telling	n.	ucla_phonetics_1960	False	True	False
eʍa	èʍá	bed	n.	ucla_phonetics_1960	False	True	False
èsívwò	fũ̀ɛ̃̀	heal	n.	ucla_phonetics	False	True	False
ẹsẹ	sẹ	seeking a miracle	n.	ucla_phonetics	False	True	False
ẹvwe	ẹβé	goat	n.	ucla_phonetics	False	True	False
f	F	Letter F / sound /f/ [Curriculum: alphabet]	phr.	curriculum_seed	False	False	True
fa	Fa	Kick   ( e.g.  Ball  ) / Reveal (e.g. Cause ) ; Expose	n.	okrokoto_2020	False	True	False
fa	fa	confess	v.i	ukere_1986	False	True	False
fa	fa	Flog / flog	n.	grammar_basic_course,okrokoto_2020	True	False	True
fa	fá	translate	v.t	ukere_1986	False	True	False
fa	fá	cane/whip	v.t	ukere_1986	False	True	False
